8432,twenty cubed plus twelve cubed fourths,20 ³ + 12 ³ / 4,7
8433,eighty-nine squared plus eight cubed,89 ² + 8 ³,7
8434,ninety-two squared minus thirty,92 ² - 30,8
8435,three times fifty-three squared plus eight,3 * 53 ² + 8,8
8436,twelve times seven hundred three,12 * 703,7
8437,ninety-two squared minus three cubed,92 ² - 3 ³,8
8438,eight thousand six plus twelve cubed fourths,8006 + 12 ³ / 4,8
8439,ninety-two squared minus five squared,92 ² - 5 ²,8
8440,ten times eight hundred forty-four,10 * 844,8
8441,eight thousand nine plus twelve cubed fourths,8009 + 12 ³ / 4,8
8442,fourteen times six hundred three,14 * 603,7
8443,ninety squared plus seven cubed,90 ² + 7 ³,7
8444,ninety-two squared minus twenty,92 ² - 20,8
8445,seventy-six thousand five ninths,76005 / 9,8
8446,ninety-two squared minus eighteen,92 ² - 18,8
8447,fifty times thirteen squared minus three,50 * 13 ² - 3,9
8448,eighty-eight times eight times twelve,88 * 8 * 12,7
8449,ninety-two squared minus fifteen,92 ² - 15,8
8450,fifty times thirteen squared,50 * 13 ²,6
8451,ninety-two squared minus thirteen,92 ² - 13,8
8452,ninety-two squared minus twelve,92 ² - 12,7
8453,fifty times thirteen squared plus three,50 * 13 ² + 3,8
8454,ninety-two squared minus ten,92 ² - 10,7
8455,ninety-two squared minus nine,92 ² - 9,7
8456,ninety-two squared minus eight,92 ² - 8,7
8457,ninety-two squared minus seven,92 ² - 7,8
8458,ninety-two squared minus six,92 ² - 6,7
8459,ninety-two squared minus five,92 ² - 5,7
8460,ninety times ninety-four,90 * 94,6
8461,ninety-two squared minus three,92 ² - 3,7
8462,ninety-two squared minus two,92 ² - 2,7
8463,ninety-two squared minus one,92 ² - 1,7
8464,ninety-two squared,92 ²,4
8465,ninety-two squared plus one,92 ² + 1,6
8466,ninety-two squared plus two,92 ² + 2,6
8467,ninety-two squared plus three,92 ² + 3,6
8468,ninety-two squared plus four,92 ² + 4,6
8469,ninety-two squared plus five,92 ² + 5,6
8470,ninety-two squared plus six,92 ² + 6,6
8471,ninety-two squared plus seven,92 ² + 7,7
8472,ninety-two squared plus eight,92 ² + 8,6
8473,ninety-two squared plus nine,92 ² + 9,6
8474,ninety-two squared plus ten,92 ² + 10,6
8475,ninety-two squared plus ten plus one,92 ² + 10 + 1,8
8476,ninety-two squared plus twelve,92 ² + 12,6
8477,ninety-two squared plus thirteen,92 ² + 13,7
8478,ninety-two squared plus fourteen,92 ² + 14,7
8479,ninety-two squared plus fifteen,92 ² + 15,7
8480,eighty times one hundred six,80 * 106,7
8481,ninety-two squared plus twelve plus five,92 ² + 12 + 5,8
8482,ninety-two squared plus eighteen,92 ² + 18,7
8483,ninety-two squared plus nineteen,92 ² + 19,7
8484,fourteen times six hundred six,14 * 606,7
8485,ninety-two squared plus twelve plus nine,92 ² + 12 + 9,8
8486,ninety-two squared plus twelve plus ten,92 ² + 12 + 10,8
8487,ninety-six squared minus nine cubed,96 ² - 9 ³,8
8488,nine thousand minus eight cubed,9000 - 8 ³,7
8489,ninety-two squared plus five squared,92 ² + 5 ²,7
8490,nine thousand two minus eight cubed,9002 - 8 ³,8
8491,ninety-two squared plus three cubed,92 ² + 3 ³,7
8492,nine thousand four minus eight cubed,9004 - 8 ³,8
8493,nine thousand five minus eight cubed,9005 - 8 ³,8
8494,ninety-two squared plus thirty,92 ² + 30,7
8495,ninety-two squared plus thirty-one,92 ² + 31,8
8496,fifty-nine times twelve squared,59 * 12 ²,6
8497,ninety-one squared plus six cubed,91 ² + 6 ³,7
8498,nine thousand ten minus eight cubed,9010 - 8 ³,8
8499,fifty-nine times twelve squared plus three,59 * 12 ² + 3,8
8500,seventeen thousand halves,17000 / 2,6
8501,eighty-five thousand ten tenths,85010 / 10,7
8502,fifty-one thousand twelve sixths,51012 / 6,7
8503,thirty-four thousand twelve fourths,34012 / 4,7
8504,seventeen thousand eight halves,17008 / 2,7
8505,seventeen thousand ten halves,17010 / 2,7
8506,seventeen thousand twelve halves,17012 / 2,7
8507,seventeen thousand fourteen halves,17014 / 2,8
8508,twelve times seven hundred nine,12 * 709,7
8509,eight thousand five hundred nine,8509,7
8510,eight thousand five hundred ten,8510,7
8511,sixty-eight thousand eighty-eight eighths,68088 / 8,9
8512,twenty cubed plus eight cubed,20 ³ + 8 ³,6
8513,eight thousand one plus eight cubed,8001 + 8 ³,7
8514,eighty-six times ninety-nine,86 * 99,7
8515,eight thousand three plus eight cubed,8003 + 8 ³,7
8516,eight thousand four plus eight cubed,8004 + 8 ³,7
8517,eight thousand five plus eight cubed,8005 + 8 ³,7
8518,eight thousand six plus eight cubed,8006 + 8 ³,7
8519,eight thousand seven plus eight cubed,8007 + 8 ³,8
8520,twelve times seven hundred ten,12 * 710,7
8521,eight thousand nine plus eight cubed,8009 + 8 ³,7
8522,eight thousand ten plus eight cubed,8010 + 8 ³,7
8523,ninety-two squared plus fifty-nine,92 ² + 59,8
8524,ninety-two squared plus sixty,92 ² + 60,7
8525,seventeen thousand fifty halves,17050 / 2,8
8526,fourteen times six hundred nine,14 * 609,7
8527,eight thousand fifteen plus eight cubed,8015 + 8 ³,8
8528,ninety-two squared plus four cubed,92 ² + 4 ³,7
8529,ninety-two squared plus sixty-five,92 ² + 65,8
8530,seventeen thousand sixty halves,17060 / 2,8
8531,eight thousand nineteen plus eight cubed,8019 + 8 ³,8
8532,ninety squared plus twelve cubed fourths,90 ² + 12 ³ / 4,7
8533,ninety-two squared plus sixty-nine,92 ² + 69,8
8534,seventeen times five hundred two,17 * 502,8
8535,seventeen thousand seventy halves,17070 / 2,9
8536,eighty-eight times ninety-seven,88 * 97,8
8537,ninety-one squared plus four squared squared,91 ² + (4 ²) ²,8
8538,ninety times ninety-five minus twelve,90 * 95 - 12,9
8539,thirty-five cubed fifths minus six squared,35 ³ / 5 - 6 ²,9
8540,fourteen times six hundred ten,14 * 610,7
8541,nine times nine hundred forty-nine,9 * 949,8
8542,eight thousand thirty plus eight cubed,8030 + 8 ³,8
8543,seventeen thousand eighty-six halves,17086 / 2,9
8544,eighty-nine times eight times twelve,89 * 8 * 12,7
8545,ninety-two squared plus nine squared,92 ² + 9 ²,7
8546,ninety-two squared plus eighty-two,92 ² + 82,8
8547,ninety-two squared plus eighty-three,92 ² + 83,8
8548,ninety-two squared plus eighty-four,92 ² + 84,8
8549,ninety-three squared minus ten squared,93 ² - 10 ²,8
8550,ninety times ninety-five,90 * 95,6
8551,seventeen times five hundred three,17 * 503,8
8552,eight times one thousand sixty-nine,8 * 1069,8
8553,ninety times ninety-five plus three,90 * 95 + 3,8
8554,ninety-one times ninety-four,91 * 94,7
8555,ninety times ninety-five plus five,90 * 95 + 5,8
8556,ninety-two times ninety-three,92 * 93,7
8557,ninety-two squared plus ninety-three,92 ² + 93,8
8558,ninety times ninety-five plus eight,90 * 95 + 8,8
8559,ninety-three squared minus ninety,93 ² - 90,8
8560,five times twelve cubed minus eighty,5 * 12 ³ - 80,8
8561,nine squared squared plus two thousand,(9 ²) ² + 2000,7
8562,ninety times ninety-five plus twelve,90 * 95 + 12,8
8563,thirty-five cubed fifths minus twelve,35 ³ / 5 - 12,8
8564,ninety-two squared plus ten squared,92 ² + 10 ²,7
8565,thirty-five cubed fifths minus ten,35 ³ / 5 - 10,8
8566,thirty-five cubed fifths minus nine,35 ³ / 5 - 9,8
8567,thirty-five cubed fifths minus eight,35 ³ / 5 - 8,8
8568,fourteen times six hundred twelve,14 * 612,7
8569,thirty-five cubed fifths minus six,35 ³ / 5 - 6,8
8570,thirty-five cubed fifths minus five,35 ³ / 5 - 5,8
8571,thirty-five cubed fifths minus four,35 ³ / 5 - 4,8
8572,sixty thousand four sevenths,60004 / 7,7
8573,thirty-five cubed fifths minus two,35 ³ / 5 - 2,8
8574,sixty thousand eighteen sevenths,60018 / 7,8
8575,thirty-five cubed fifths,35 ³ / 5,5
8576,thirty-five cubed fifths plus one,35 ³ / 5 + 1,7
8577,thirty-five cubed fifths plus two,35 ³ / 5 + 2,7
8578,thirty-five cubed fifths plus three,35 ³ / 5 + 3,7
8579,thirty-five cubed fifths plus four,35 ³ / 5 + 4,7
8580,thirty-five cubed fifths plus five,35 ³ / 5 + 5,7
8581,thirty-five cubed fifths plus six,35 ³ / 5 + 6,7
8582,fourteen times six hundred thirteen,14 * 613,8
8583,thirty-five cubed fifths plus eight,35 ³ / 5 + 8,7
8584,thirty-five cubed fifths plus nine,35 ³ / 5 + 9,7
8585,thirty-five cubed fifths plus ten,35 ³ / 5 + 10,7
8586,nine squared times one hundred six,9 ² * 106,7
8587,nineteen cubed plus twelve cubed,19 ³ + 12 ³,6
8588,nineteen times nine hundred four halves,19 * 904 / 2,8
8589,ninety-two squared plus five cubed,92 ² + 5 ³,7
8590,five times twelve cubed minus fifty,5 * 12 ³ - 50,8
8591,nineteen cubed plus twelve cubed plus four,19 ³ + 12 ³ + 4,8
8592,twelve times five thousand twelve sevenths,12 * 5012 / 7,8
8593,nineteen cubed plus twelve cubed plus six,19 ³ + 12 ³ + 6,8
8594,thirty-five cubed fifths plus nineteen,35 ³ / 5 + 19,8
8595,nine times nine hundred fifty-five,9 * 955,8
8596,fourteen times six hundred fourteen,14 * 614,8
8597,eighty squared plus thirteen cubed,80 ² + 13 ³,7
8598,eighty-six times ten squared minus two,86 * 10 ² - 2,9
8599,ninety-three squared minus fifty,93 ² - 50,8
8600,eighty-six times ten squared,86 * 10 ²,6
8601,eighty-six thousand ten tenths,86010 / 10,7
8602,forty-three thousand ten fifths,43010 / 5,7
8603,eight thousand six hundred three,8603,7
8604,eight thousand six hundred four,8604,7
8605,eight thousand six hundred five,8605,7
8606,eight thousand six hundred six,8606,7
8607,nineteen times nine hundred six halves,19 * 906 / 2,8
8608,ninety-two squared plus twelve squared,92 ² + 12 ²,7
8609,eight thousand six hundred nine,8609,7
8610,eight thousand six hundred ten,8610,7
8611,thirty-five cubed fifths plus six squared,35 ³ / 5 + 6 ²,8
8612,ninety squared plus eight cubed,90 ² + 8 ³,6
8613,ninety-three squared minus six squared,93 ² - 6 ²,8
8614,ninety squared plus eight cubed plus two,90 ² + 8 ³ + 2,8
8615,five times twelve cubed minus five squared,5 * 12 ³ - 5 ²,8
8616,twelve times seven hundred eighteen,12 * 718,8
8617,eighty-three squared plus twelve cubed,83 ² + 12 ³,7
8618,ninety squared plus eight cubed plus six,90 ² + 8 ³ + 6,8
8619,fifty-one times thirteen squared,51 * 13 ²,7
8620,ninety-four squared minus six cubed,94 ² - 6 ³,8
8621,five times twelve cubed minus nineteen,5 * 12 ³ - 19,8
8622,ninety-three squared minus three cubed,93 ² - 3 ³,8
8623,twelve times nine cubed minus five cubed,12 * 9 ³ - 5 ³,8
8624,eighty-eight times ninety-eight,88 * 98,7
8625,sixty-nine times five cubed,69 * 5 ³,6
8626,sixty-nine thousand eight eighths,69008 / 8,7
8627,sixty-nine thousand sixteen eighths,69016 / 8,8
8628,five times twelve cubed minus twelve,5 * 12 ³ - 12,7
8629,ninety-three squared minus twenty,93 ² - 20,8
8630,five times twelve cubed minus ten,5 * 12 ³ - 10,7
8631,five times twelve cubed minus nine,5 * 12 ³ - 9,7
8632,five times twelve cubed minus eight,5 * 12 ³ - 8,7
8633,ninety-three squared minus four squared,93 ² - 4 ²,8
8634,five times twelve cubed minus six,5 * 12 ³ - 6,7
8635,five times twelve cubed minus five,5 * 12 ³ - 5,7
8636,five times twelve cubed minus four,5 * 12 ³ - 4,7
8637,ninety-three squared minus twelve,93 ² - 12,7
8638,five times twelve cubed minus two,5 * 12 ³ - 2,7
8639,ninety-three squared minus ten,93 ² - 10,7
8640,five times twelve cubed,5 * 12 ³,4
8641,five times twelve cubed plus one,5 * 12 ³ + 1,6
8642,five times twelve cubed plus two,5 * 12 ³ + 2,6
8643,five times twelve cubed plus three,5 * 12 ³ + 3,6
8644,five times twelve cubed plus four,5 * 12 ³ + 4,6
8645,five times twelve cubed plus five,5 * 12 ³ + 5,6
8646,five times twelve cubed plus six,5 * 12 ³ + 6,6
8647,ninety-three squared minus two,93 ² - 2,7
8648,five times twelve cubed plus eight,5 * 12 ³ + 8,6
8649,ninety-three squared,93 ²,4
8650,ninety-three squared plus one,93 ² + 1,6
8651,ninety-three squared plus two,93 ² + 2,6
8652,ninety-three squared plus three,93 ² + 3,6
8653,ninety-three squared plus four,93 ² + 4,6
8654,ninety-three squared plus five,93 ² + 5,6
8655,ninety-three squared plus six,93 ² + 6,6
8656,ninety-three squared plus seven,93 ² + 7,7
8657,ninety-three squared plus eight,93 ² + 8,6
8658,ninety-three squared plus nine,93 ² + 9,6
8659,ninety-three squared plus ten,93 ² + 10,6
8660,five times twelve cubed plus twenty,5 * 12 ³ + 20,7
8661,ninety-three squared plus twelve,93 ² + 12,6
8662,ninety-three squared plus thirteen,93 ² + 13,7
8663,ninety-three squared plus fourteen,93 ² + 14,7
8664,six times thirty-eight squared,6 * 38 ²,6
8665,ninety-three squared plus four squared,93 ² + 4 ²,7
8666,fourteen times six hundred nineteen,14 * 619,8
8667,fifty-two thousand two sixths,52002 / 6,7
8668,fifty-two thousand eight sixths,52008 / 6,7
8669,ninety-three squared plus twenty,93 ² + 20,7
8670,twenty-six thousand ten thirds,26010 / 3,7
8671,twenty-six thousand thirteen thirds,26013 / 3,8
8672,twenty-six thousand sixteen thirds,26016 / 3,8
8673,twenty-six thousand nineteen thirds,26019 / 3,8
8674,ninety-three squared plus five squared,93 ² + 5 ²,7
8675,thirty-five cubed fifths plus ten squared,35 ³ / 5 + 10 ²,8
8676,ninety-three squared plus three cubed,93 ² + 3 ³,7
8677,ninety-three squared plus twenty-eight,93 ² + 28,8
8678,ninety-three squared plus twenty-nine,93 ² + 29,8
8679,ninety-three squared plus thirty,93 ² + 30,7
8680,five times twelve cubed plus forty,5 * 12 ³ + 40,7
8681,ninety-three squared plus four cubed halves,93 ² + 4 ³ / 2,8
8682,ninety-three squared plus thirty-three,93 ² + 33,8
8683,ninety-three squared plus thirty-four,93 ² + 34,8
8684,twelve times nine cubed minus four cubed,12 * 9 ³ - 4 ³,8
8685,ninety-three squared plus six squared,93 ² + 6 ²,7
8686,eighty-six times one hundred one,86 * 101,8
8687,ninety-three squared plus thirty-eight,93 ² + 38,8
8688,twelve times nine cubed minus sixty,12 * 9 ³ - 60,8
8689,ninety-three squared plus forty,93 ² + 40,7
8690,five times twelve cubed plus fifty,5 * 12 ³ + 50,7
8691,ninety-three squared plus forty-two,93 ² + 42,8
8692,ninety-four squared minus twelve squared,94 ² - 12 ²,8
8693,ninety-three squared plus forty-four,93 ² + 44,8
8694,sixty-nine times nine times fourteen,69 * 9 * 14,8
8695,ninety-three squared plus forty-six,93 ² + 46,8
8696,five times twelve cubed plus fifty-six,5 * 12 ³ + 56,8
8697,ninety-three squared plus twelve squared thirds,93 ² + 12 ² / 3,8
8698,twelve times nine cubed minus fifty,12 * 9 ³ - 50,8
8699,ninety-three squared plus fifty,93 ² + 50,7
8700,eighty-seven times ten squared,87 * 10 ²,7
8701,eighty-seven thousand ten tenths,87010 / 10,8
8702,ninety-three squared plus fifty-three,93 ² + 53,8
8703,ninety-three squared plus six cubed fourths,93 ² + 6 ³ / 4,8
8704,seventeen times eight cubed,17 * 8 ³,6
8705,seventeen times eight cubed plus one,17 * 8 ³ + 1,8
8706,seventeen times eight cubed plus two,17 * 8 ³ + 2,8
8707,seventeen times eight cubed plus three,17 * 8 ³ + 3,8
8708,twelve times nine cubed minus forty,12 * 9 ³ - 40,8
8709,ninety-three squared plus sixty,93 ² + 60,7
8710,thirteen times two thousand ten thirds,13 * 2010 / 3,8
8711,ninety-four squared minus five cubed,94 ² - 5 ³,8
8712,eight times thirty-three squared,8 * 33 ²,6
8713,ninety-three squared plus four cubed,93 ² + 4 ³,7
8714,eight times thirty-three squared plus two,8 * 33 ² + 2,8
8715,sixty-one thousand five sevenths,61005 / 7,8
8716,sixty-one thousand twelve sevenths,61012 / 7,8
8717,eight times thirty-three squared plus five,8 * 33 ² + 5,8
8718,twelve times nine cubed minus thirty,12 * 9 ³ - 30,8
8719,thirty-five cubed fifths plus twelve squared,35 ³ / 5 + 12 ²,8
8720,eighty times one hundred nine,80 * 109,7
8721,five times twelve cubed plus nine squared,5 * 12 ³ + 9 ²,7
8722,eighty-nine times ninety-eight,89 * 98,7
8723,twelve times nine cubed minus five squared,12 * 9 ³ - 5 ²,8
8724,eight times thirty-three squared plus twelve,8 * 33 ² + 12,8
8725,ninety squared plus five squared squared,90 ² + (5 ²) ²,7
8726,five times twelve cubed plus eighty-six,5 * 12 ³ + 86,8
8727,twenty cubed plus nine cubed minus two,20 ³ + 9 ³ - 2,9
8728,seven thousand plus twelve cubed,7000 + 12 ³,7
8729,twenty cubed plus nine cubed,20 ³ + 9 ³,6
8730,ninety times ninety-seven,90 * 97,7
8731,eight thousand two plus nine cubed,8002 + 9 ³,7
8732,eight thousand three plus nine cubed,8003 + 9 ³,7
8733,eight thousand four plus nine cubed,8004 + 9 ³,7
8734,eight thousand five plus nine cubed,8005 + 9 ³,7
8735,eight thousand six plus nine cubed,8006 + 9 ³,7
8736,twelve times nine cubed minus twelve,12 * 9 ³ - 12,7
8737,eight thousand eight plus nine cubed,8008 + 9 ³,7
8738,twelve times nine cubed minus ten,12 * 9 ³ - 10,7
8739,twelve times nine cubed minus nine,12 * 9 ³ - 9,7
8740,twelve times nine cubed minus eight,12 * 9 ³ - 8,7
8741,eight thousand twelve plus nine cubed,8012 + 9 ³,7
8742,twelve times nine cubed minus six,12 * 9 ³ - 6,7
8743,twelve times nine cubed minus five,12 * 9 ³ - 5,7
8744,twelve times nine cubed minus four,12 * 9 ³ - 4,7
8745,twelve times nine cubed minus three,12 * 9 ³ - 3,7
8746,twelve times nine cubed minus two,12 * 9 ³ - 2,7
8747,twelve times nine cubed minus one,12 * 9 ³ - 1,7
8748,twelve times nine cubed,12 * 9 ³,4
8749,twelve times nine cubed plus one,12 * 9 ³ + 1,6
8750,seventy thousand eighths,70000 / 8,6
8751,twelve times nine cubed plus three,12 * 9 ³ + 3,6
8752,twelve times nine cubed plus four,12 * 9 ³ + 4,6
8753,twelve times nine cubed plus five,12 * 9 ³ + 5,6
8754,twelve times nine cubed plus six,12 * 9 ³ + 6,6
8755,twelve times nine cubed plus seven,12 * 9 ³ + 7,7
8756,twelve times nine cubed plus eight,12 * 9 ³ + 8,6
8757,twelve times nine cubed plus nine,12 * 9 ³ + 9,6
8758,twelve times nine cubed plus ten,12 * 9 ³ + 10,6
8759,twelve times nine cubed plus ten plus one,12 * 9 ³ + 10 + 1,8
8760,twelve times nine cubed plus twelve,12 * 9 ³ + 12,6
8761,twelve times nine cubed plus thirteen,12 * 9 ³ + 13,7
8762,twelve times nine cubed plus fourteen,12 * 9 ³ + 14,7
8763,twelve times nine cubed plus fifteen,12 * 9 ³ + 15,7
8764,twelve times nine cubed plus four squared,12 * 9 ³ + 4 ²,7
8765,five times twelve cubed plus five cubed,5 * 12 ³ + 5 ³,7
8766,twelve times nine cubed plus eighteen,12 * 9 ³ + 18,7
8767,twelve times nine cubed plus nineteen,12 * 9 ³ + 19,7
8768,twelve times nine cubed plus twenty,12 * 9 ³ + 20,7
8769,twelve times nine cubed plus twelve plus nine,12 * 9 ³ + 12 + 9,8
8770,twelve times nine cubed plus twelve plus ten,12 * 9 ³ + 12 + 10,8
8771,seven times five thousand twelve fourths,7 * 5012 / 4,8
8772,ninety-four squared minus four cubed,94 ² - 4 ³,8
8773,twelve times nine cubed plus five squared,12 * 9 ³ + 5 ²,7
8774,ninety-three squared plus five cubed,93 ² + 5 ³,7
8775,thirty-nine times fifteen squared,39 * 15 ²,7
8776,six to the fifth plus ten cubed,6 ⁵ + 10 ³,7
8777,twelve times nine cubed plus twenty-nine,12 * 9 ³ + 29,8
8778,twelve times nine cubed plus thirty,12 * 9 ³ + 30,7
8779,twenty-six cubed halves minus nine,26 ³ / 2 - 9,8
8780,twenty-six cubed halves minus eight,26 ³ / 2 - 8,8
8781,twelve times nine cubed plus thirty-three,12 * 9 ³ + 33,8
8782,twenty-six cubed halves minus six,26 ³ / 2 - 6,8
8783,twenty-six cubed halves minus five,26 ³ / 2 - 5,8
8784,sixty-one times twelve squared,61 * 12 ²,6
8785,twenty-six cubed halves minus three,26 ³ / 2 - 3,8
8786,twenty-six cubed halves minus two,26 ³ / 2 - 2,8
8787,twenty-six cubed halves minus one,26 ³ / 2 - 1,8
8788,twenty-six cubed halves,26 ³ / 2,5
8789,twenty-six cubed halves plus one,26 ³ / 2 + 1,7
8790,twenty-six cubed halves plus two,26 ³ / 2 + 2,7
8791,twenty-six cubed halves plus three,26 ³ / 2 + 3,7
8792,twenty-six cubed halves plus four,26 ³ / 2 + 4,7
8793,twenty-six cubed halves plus five,26 ³ / 2 + 5,7
8794,twenty-six cubed halves plus six,26 ³ / 2 + 6,7
8795,twenty-six cubed halves plus seven,26 ³ / 2 + 7,8
8796,twenty-six cubed halves plus eight,26 ³ / 2 + 8,7
8797,twenty-six cubed halves plus nine,26 ³ / 2 + 9,7
8798,twenty-six cubed halves plus ten,26 ³ / 2 + 10,7
8799,twelve times nine cubed plus fifty-one,12 * 9 ³ + 51,8
8800,eighty-eight times ten squared,88 * 10 ²,6
8801,eighty-eight thousand ten tenths,88010 / 10,7
8802,forty-four thousand ten fifths,44010 / 5,7
8803,eight thousand eight hundred three,8803,7
8804,eight thousand eight hundred four,8804,7
8805,eight thousand eight hundred five,8805,7
8806,eight thousand eight hundred six,8806,7
8807,twenty-six cubed halves plus nineteen,26 ³ / 2 + 19,8
8808,twelve times nine cubed plus sixty,12 * 9 ³ + 60,7
8809,eight thousand eight hundred nine,8809,7
8810,eight thousand eight hundred ten,8810,7
8811,eighty-nine times ninety-nine,89 * 99,7
8812,twelve times nine cubed plus four cubed,12 * 9 ³ + 4 ³,7
8813,twenty-six cubed halves plus five squared,26 ³ / 2 + 5 ²,8
8814,twelve times nine cubed plus sixty-six,12 * 9 ³ + 66,8
8815,forty-three times two hundred five,43 * 205,8
8816,ninety-four squared minus twenty,94 ² - 20,8
8817,ninety-four squared minus nineteen,94 ² - 19,8
8818,ninety-four squared minus eighteen,94 ² - 18,8
8819,eight thousand ninety plus nine cubed,8090 + 9 ³,8
8820,two hundred ten squared fifths,210 ² / 5,6
8821,ninety-four squared minus fifteen,94 ² - 15,8
8822,ninety-four squared minus fourteen,94 ² - 14,8
8823,ninety-four squared minus thirteen,94 ² - 13,8
8824,ninety-four squared minus twelve,94 ² - 12,7
8825,two hundred ten squared fifths plus five,210 ² / 5 + 5,8
8826,ninety-four squared minus ten,94 ² - 10,7
8827,ninety-four squared minus nine,94 ² - 9,7
8828,ninety-four squared minus eight,94 ² - 8,7
8829,ninety squared plus nine cubed,90 ² + 9 ³,6
8830,ninety-four squared minus six,94 ² - 6,7
8831,ninety-four squared minus five,94 ² - 5,7
8832,ninety-four squared minus four,94 ² - 4,7
8833,ninety-four squared minus three,94 ² - 3,7
8834,fifty-three thousand four sixths,53004 / 6,7
8835,fifty-three thousand ten sixths,53010 / 6,7
8836,ninety-four squared,94 ²,4
8837,ninety-four squared plus one,94 ² + 1,6
8838,ninety-four squared plus two,94 ² + 2,6
8839,ninety-four squared plus three,94 ² + 3,6
8840,ninety-four squared plus four,94 ² + 4,6
8841,ninety-four squared plus five,94 ² + 5,6
8842,ninety-four squared plus six,94 ² + 6,6
8843,ninety-four squared plus seven,94 ² + 7,7
8844,ninety-four squared plus eight,94 ² + 8,6
8845,ninety-four squared plus nine,94 ² + 9,6
8846,ninety-four squared plus ten,94 ² + 10,6
8847,nine times nine hundred eighty-three,9 * 983,8
8848,ninety-four squared plus twelve,94 ² + 12,6
8849,ninety-four squared plus thirteen,94 ² + 13,7
8850,ninety-four squared plus fourteen,94 ² + 14,7
8851,ninety-four squared plus fifteen,94 ² + 15,7
8852,ninety-four squared plus four squared,94 ² + 4 ²,7
8853,ninety-four squared plus twelve plus five,94 ² + 12 + 5,8
8854,ninety-four squared plus eighteen,94 ² + 18,7
8855,ninety-four squared plus nineteen,94 ² + 19,7
8856,forty-one times six cubed,41 * 6 ³,6
8857,nine thousand one minus twelve squared,9001 - 12 ²,8
8858,sixty-two thousand six sevenths,62006 / 7,8
8859,nineteen cubed plus two thousand,19 ³ + 2000,7
8860,nine thousand four minus twelve squared,9004 - 12 ²,8
8861,ninety-four squared plus five squared,94 ² + 5 ²,7
8862,nine thousand six minus twelve squared,9006 - 12 ²,8
8863,ninety-four squared plus three cubed,94 ² + 3 ³,7
8864,twenty cubed plus twelve cubed halves,20 ³ + 12 ³ / 2,7
8865,ninety-three squared plus six cubed,93 ² + 6 ³,7
8866,ninety-four squared plus thirty,94 ² + 30,7
8867,ninety-four squared plus thirty-one,94 ² + 31,8
8868,nine thousand twelve minus twelve squared,9012 - 12 ²,8
8869,twenty-six cubed halves plus nine squared,26 ³ / 2 + 9 ²,8
8870,ninety-four squared plus thirty-four,94 ² + 34,8
8871,ninety-four squared plus thirty-five,94 ² + 35,8
8872,ninety-four squared plus six squared,94 ² + 6 ²,7
8873,twelve times nine cubed plus five cubed,12 * 9 ³ + 5 ³,7
8874,twenty-nine times three hundred six,29 * 306,8
8875,nine thousand minus five cubed,9000 - 5 ³,7
8876,ninety-four squared plus forty,94 ² + 40,7
8877,nine thousand two minus five cubed,9002 - 5 ³,8
8878,nine thousand three minus five cubed,9003 - 5 ³,8
8879,nine thousand four minus five cubed,9004 - 5 ³,8
8880,nine thousand five minus five cubed,9005 - 5 ³,8
8881,ninety-five squared minus twelve squared,95 ² - 12 ²,8
8882,ninety-four squared plus forty-six,94 ² + 46,8
8883,nine thousand eight minus five cubed,9008 - 5 ³,8
8884,nine thousand nine minus five cubed,9009 - 5 ³,8
8885,nine thousand ten minus five cubed,9010 - 5 ³,8
8886,ninety-four squared plus fifty,94 ² + 50,7
8887,nine thousand twelve minus five cubed,9012 - 5 ³,8
8888,eighty-eight times one hundred one,88 * 101,8
8889,eighty thousand one ninths,80001 / 9,6
8890,eighty thousand ten ninths,80010 / 9,6
8891,eighty thousand nineteen ninths,80019 / 9,7
8892,twelve times nine cubed plus twelve squared,12 * 9 ³ + 12 ²,7
8893,eighty thousand ten ninths plus three,80010 / 9 + 3,8
8894,eighty thousand forty-six ninths,80046 / 9,8
8895,eighty thousand fifty-five ninths,80055 / 9,8
8896,eight times ten thousand eight ninths,8 * 10008 / 9,7
8897,eighty thousand one ninths plus eight,80001 / 9 + 8,8
8898,eighty thousand eighty-two ninths,80082 / 9,8
8899,eighty thousand ninety-one ninths,80091 / 9,8
8900,eighty-nine times ten squared,89 * 10 ²,6
8901,eighty-nine thousand ten tenths,89010 / 10,7
8902,eight thousand nine hundred two,8902,7
8903,eight thousand nine hundred three,8903,7
8904,eight thousand nine hundred four,8904,7
8905,eight thousand nine hundred five,8905,7
8906,eight thousand nine hundred six,8906,7
8907,nine thousand minus ninety-three,9000 - 93,8
8908,eight thousand nine hundred eight,8908,7
8909,eight thousand nine hundred nine,8909,7
8910,ninety times ninety-nine,90 * 99,6
8911,nine thousand one minus ninety,9001 - 90,8
8912,eight thousand nine hundred twelve,8912,7
8913,nine thousand three minus ninety,9003 - 90,8
8914,nine thousand four minus ninety,9004 - 90,8
8915,nine thousand five minus ninety,9005 - 90,8
8916,ninety-four squared plus eighty,94 ² + 80,7
8917,ninety-four squared plus nine squared,94 ² + 9 ²,7
8918,ninety-one times ninety-eight,91 * 98,7
8919,nine thousand minus nine squared,9000 - 9 ²,7
8920,nine thousand minus eighty,9000 - 80,7
8921,eighty-nine squared plus ten cubed,89 ² + 10 ³,7
8922,nine thousand twelve minus ninety,9012 - 90,8
8923,nine thousand four minus nine squared,9004 - 9 ²,8
